text,label
Illegal Parking Blocked Crosswalk Street/Sidewalk 1802 EAST 28 STREET EAST 28 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1741 EAST 26 STREET EAST 26 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  6129 FIELDSTON ROAD FIELDSTON ROAD,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 1721 EAST 26 STREET EAST 26 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  59 MORSE AVENUE MORSE AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  617 EAST  139 STREET EAST  139 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 6824 5 AVENUE 5 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 58 STREET 58 STREET,UNSAFE_CROSSWALK
Traffic Signal Condition Underground   ,MISSING_SIGNAGE
Street Light Condition Street Light Out  -999 EAST   92 STREET EAST   92 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 101 EAST 120 STREET EAST 120 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  87-16 110 STREET 110 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 21-51 SHORE BOULEVARD SHORE BOULEVARD,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  3617 FORT HAMILTON PARKWAY FORT HAMILTON PARKWAY,POOR_LIGHTING
Street Light Condition Street Light Out  30-28 93 STREET 93 STREET,POOR_LIGHTING
Street Sign - Dangling Street Cleaning - ASP Street 3800 CARPENTER AVENUE CARPENTER AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 388 CLINTON STREET CLINTON STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Lamp Dim  50-56 41 STREET 41 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 1981 PILGRIM AVENUE PILGRIM AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  999 NOSTRAND AVENUE NOSTRAND AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 2997 WESTCHESTER AVENUE WESTCHESTER AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 26 THURSTON STREET THURSTON STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 4901 NEW UTRECHT AVENUE NEW UTRECHT AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2940 OCEAN PARKWAY OCEAN PARKWAY,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  1279 REV JAMES A POLITE AVENUE REV JAMES A POLITE AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  1291 CHISHOLM STREET CHISHOLM STREET,POOR_LIGHTING
Street Light Condition Street Light Out  975 OCEAN AVENUE OCEAN AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 19 PERRY STREET PERRY STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  49 WEST   64 STREET WEST   64 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 3842 18 AVENUE 18 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 134 ROCKAWAY AVENUE ROCKAWAY AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  TRIBORO BRIDGE TRIBORO BRIDGE,POOR_LIGHTING
Street Light Condition Street Light Out  1704 PITKIN AVENUE PITKIN AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk HIMROD STREET HIMROD STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1362 EAST 2 STREET EAST 2 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1755 BENSON AVENUE BENSON AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1431 1 AVENUE 1 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 808 9 AVENUE 9 AVENUE,UNSAFE_CROSSWALK
Traffic Drag Racing Street/Sidewalk 1001 AVENUE H AVENUE H,SPEEDING
Illegal Parking Blocked Crosswalk Street/Sidewalk 3157 SANDS PLACE SANDS PLACE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2259 LIGHT STREET LIGHT STREET,UNSAFE_CROSSWALK
Street Sign - Missing Other/Unknown Street 1506 UNION STREET UNION STREET,MISSING_SIGNAGE
Street Light Condition Street Light Out  1697 PARK PLACE PARK PLACE,POOR_LIGHTING
Street Light Condition Street Light Out  70 PALADINO AVENUE PALADINO AVENUE,POOR_LIGHTING
Street Sign - Damaged Other/Unknown Street 5 AVENUE 5 AVENUE,MISSING_SIGNAGE
Street Sign - Damaged Other/Unknown Street 92 THROOP AVENUE THROOP AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 2534 WEST 15 STREET WEST 15 STREET,UNSAFE_CROSSWALK
Street Sign - Missing St Name - Attached to Pole Street 150 STOCKTON STREET STOCKTON STREET,MISSING_SIGNAGE
Street Sign - Dangling Stop Street 120 AVENUE 120 AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 23-02 42 ROAD 42 ROAD,UNSAFE_CROSSWALK
Street Light Condition Lamppost Base Door/Cover Damaged  45 WEST   11 STREET WEST   11 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 400 BROADWAY BROADWAY,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 215-20 43 AVENUE 43 AVENUE,UNSAFE_CROSSWALK
Traffic Signal Condition Warning Signal Lamp   ,MISSING_SIGNAGE
Street Sign - Damaged Other/Unknown Street 102 HUNTINGTON STREET HUNTINGTON STREET,MISSING_SIGNAGE
"Street Sign - Damaged No Parking, Standing, Stopping Street 702 EAST 10 STREET EAST 10 STREET",MISSING_SIGNAGE
Street Sign - Damaged Other/Unknown Street 225 PROSPECT PLACE PROSPECT PLACE,MISSING_SIGNAGE
Street Sign - Damaged Other/Unknown Street 124-11 23 AVENUE 23 AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 164-02 43 AVENUE 43 AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  94-20 GUY R BREWER BOULEVARD GUY R BREWER BOULEVARD,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 59-04 108 STREET 108 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1335 6 AVENUE 6 AVENUE,UNSAFE_CROSSWALK
"Street Sign - Missing No Parking, Standing, Stopping Street 9 WEST 137 STREET WEST 137 STREET",MISSING_SIGNAGE
Street Sign - Missing Street Cleaning - ASP Street 1840 SCHIEFFELIN AVENUE SCHIEFFELIN AVENUE,MISSING_SIGNAGE
Street Light Condition Street Light Out  145-58 221 STREET 221 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  3091 GLENNON PLACE GLENNON PLACE,POOR_LIGHTING
Street Light Condition Street Light Out  4714 SURF AVENUE SURF AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 23 HILLEL PLACE HILLEL PLACE,UNSAFE_CROSSWALK
"Street Sign - Missing No Parking, Standing, Stopping Street 280 ANNADALE ROAD ANNADALE ROAD",MISSING_SIGNAGE
Street Light Condition Multiple Street Lights Out  FLUSHING MUNI PARKING 4 FLUSHING MUNI PARKING 4,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 2377 WASHINGTON AVENUE WASHINGTON AVENUE,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk 1 DELANCEY STREET DELANCEY STREET,OTHER
Street Light Condition Street Light Out  2205 EAST   12 STREET EAST   12 STREET,POOR_LIGHTING
"Street Sign - Missing No Parking, Standing, Stopping Street 215-10 HEMPSTEAD AVENUE HEMPSTEAD AVENUE",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 650 GRAND CONCOURSE GRAND CONCOURSE,UNSAFE_CROSSWALK
Street Sign - Damaged Other/Unknown Street 3220 WESTCHESTER AVENUE WESTCHESTER AVENUE,MISSING_SIGNAGE
Street Sign - Damaged Stop Street 3220 WESTCHESTER AVENUE WESTCHESTER AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 60-50 71 AVENUE 71 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 70-02 60 LANE 60 LANE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 299 BRIGHTON BEACH AVENUE BRIGHTON BEACH AVENUE,UNSAFE_CROSSWALK
Traffic Signal Condition On Messenger   ,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk BOOTH STREET BOOTH STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2137 2 AVENUE 2 AVENUE,UNSAFE_CROSSWALK
"Street Sign - Missing No Parking, Standing, Stopping Street 3800 JEROME AVENUE JEROME AVENUE",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 424 EAST 81 STREET EAST 81 STREET,UNSAFE_CROSSWALK
Street Light Condition Fixture/Luminaire Damaged  BELT PKWY BELT PKWY,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 106 GRAND STREET GRAND STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  JULES DR JULES DR,POOR_LIGHTING
Traffic Truck Route Violation Street/Sidewalk EAST 66 STREET EAST 66 STREET,OTHER
Street Light Condition Street Light Out  155 ANDROVETTE STREET ANDROVETTE STREET,POOR_LIGHTING
"Street Sign - Missing No Parking, Standing, Stopping Street CROTON PLACE CROTON PLACE",MISSING_SIGNAGE
Traffic Signal Condition Bike Signal   ,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 3861 SEDGWICK AVENUE SEDGWICK AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 5566 WHITTY LANE WHITTY LANE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 108 COOPER STREET COOPER STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Lamp Dim  FDR DR FDR DR,POOR_LIGHTING
Street Sign - Damaged Other/Unknown Street 501 BROADWAY BROADWAY,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 2 WEST 48 STREET WEST 48 STREET,UNSAFE_CROSSWALK
"Street Sign - Dangling No Parking, Standing, Stopping Street 196-35 PECK AVENUE PECK AVENUE",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 1418 2 AVENUE 2 AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  2757 BARNES AVENUE BARNES AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  CARL SCHURZ PARK CARL SCHURZ PARK,POOR_LIGHTING
Traffic Truck Route Violation Street/Sidewalk 15 AVENUE 15 AVENUE,OTHER
Street Light Condition Lamppost Damaged  350 GURLEY AVENUE GURLEY AVENUE,POOR_LIGHTING
Street Light Condition Multiple Street Lights Out  219-66 HARTLAND AVENUE HARTLAND AVENUE,POOR_LIGHTING
Traffic Signal Condition LED Pedestrian Unit   ,UNSAFE_CROSSWALK
Traffic Signal Condition Controller Flasher   ,MISSING_SIGNAGE
Street Sign - Dangling Other/Unknown Street 284 WILSON AVENUE WILSON AVENUE,MISSING_SIGNAGE
Traffic Signal Condition Junction Box   ,MISSING_SIGNAGE
Traffic Signal Condition Flashing Hazard   ,MISSING_SIGNAGE
Street Light Condition Street Light Out  188-12 TURIN DRIVE TURIN DRIVE,POOR_LIGHTING
Street Sign - Damaged Other/Unknown Street 62-59 69 STREET 69 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 68 AVENUE 68 AVENUE,UNSAFE_CROSSWALK
Street Sign - Damaged Other/Unknown Street 2354 CAMBRELENG AVENUE CAMBRELENG AVENUE,MISSING_SIGNAGE
Street Light Condition Street Light Out  3115 KINGS HIGHWAY KINGS HIGHWAY,POOR_LIGHTING
Traffic Signal Condition Turn Signal   ,MISSING_SIGNAGE
Street Light Condition Street Light Out  CROSS ISL PKWY CROSS ISL PKWY,POOR_LIGHTING
Street Sign - Dangling St Name - Attached to Pole Street TAFT AVENUE TAFT AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 1669 PARK AVENUE PARK AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 67-87 BOOTH STREET BOOTH STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1647 PARK AVENUE PARK AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 608 WEST 191 STREET WEST 191 STREET,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk 67-11 BELL BOULEVARD BELL BOULEVARD,OTHER
Illegal Parking Blocked Crosswalk Street/Sidewalk 2 GRAND CENTRAL TOWER GRAND CENTRAL TOWER,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk 737 UTICA AVENUE UTICA AVENUE,OTHER
Street Sign - Dangling School Crossing Street 634 86 STREET 86 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 1-50 50 AVENUE 50 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk PERRY AVENUE PERRY AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2539 WEST 15 STREET WEST 15 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  WATER STREET WATER STREET,POOR_LIGHTING
Street Light Condition Street Light Out  181 EAST   80 STREET EAST   80 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  3730 BARNES AVENUE BARNES AVENUE,POOR_LIGHTING
Street Sign - Dangling St Name - Attached to Pole Street 1002 BAY 25 STREET BAY 25 STREET,MISSING_SIGNAGE
Street Light Condition Street Light Out  437 ROCKAWAY AVENUE ROCKAWAY AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  811 EAST   15 STREET EAST   15 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 1310 DECATUR STREET DECATUR STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk EAST 9 STREET EAST 9 STREET,UNSAFE_CROSSWALK
Street Sign - Damaged Other/Unknown Street 530 EAST 76 STREET EAST 76 STREET,MISSING_SIGNAGE
Street Light Condition Street Light Out  200 MYRTLE AVENUE MYRTLE AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  327 MYRTLE AVENUE MYRTLE AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 80 COLUMBIA HEIGHTS COLUMBIA HEIGHTS,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk FREEMAN STREET FREEMAN STREET,OTHER
"Street Sign - Damaged No Parking, Standing, Stopping Street 111-08 LEFFERTS BOULEVARD LEFFERTS BOULEVARD",MISSING_SIGNAGE
Street Sign - Missing Stop Street 260 SHIRLEY AVENUE SHIRLEY AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 2 DEVOE STREET DEVOE STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 95-06 ASTORIA BOULEVARD ASTORIA BOULEVARD,UNSAFE_CROSSWALK
Street Sign - Damaged Stop Street 307 BEACH 20 STREET BEACH 20 STREET,MISSING_SIGNAGE
"Street Sign - Damaged No Parking, Standing, Stopping Street 80-44 CYPRESS AVENUE CYPRESS AVENUE",MISSING_SIGNAGE
Street Light Condition Street Light Out  BETSY HEAD PARK BETSY HEAD PARK,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 15 AVENUE 15 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 462 IRVING AVENUE IRVING AVENUE,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk 55 EAST 49 STREET EAST 49 STREET,OTHER
Street Light Condition Street Light Out  ZION TRIANGLE ZION TRIANGLE,POOR_LIGHTING
Traffic Congestion/Gridlock Street/Sidewalk 243-02 SOUTH CONDUIT AVENUE SOUTH CONDUIT AVENUE,OTHER
Street Light Condition Street Light Out  PS41 PLGD PS41 PLGD,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 28-04 DITMARS BOULEVARD DITMARS BOULEVARD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 452 WYCKOFF AVENUE WYCKOFF AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Lamp Dim  184-05 HENLEY ROAD HENLEY ROAD,POOR_LIGHTING
"Street Sign - Damaged No Parking, Standing, Stopping Street 8 AVENUE 8 AVENUE",MISSING_SIGNAGE
Street Light Condition Street Light Out  IS   55 PLGD IS   55 PLGD,POOR_LIGHTING
Street Light Condition Street Light Dayburning   ,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 26 REEVE PLACE REEVE PLACE,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk 9 AVENUE 9 AVENUE,OTHER
Street Sign - Missing Stop Street 586 PUGSLEY AVENUE PUGSLEY AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 2319 THIRD AVENUE THIRD AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 23 STREET 23 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk IRVING AVENUE IRVING AVENUE,UNSAFE_CROSSWALK
Traffic Truck Route Violation Street/Sidewalk 58-12 OCEANIA STREET OCEANIA STREET,OTHER
Illegal Parking Blocked Crosswalk Street/Sidewalk 284 ST JAMES PLACE ST JAMES PLACE,UNSAFE_CROSSWALK
Street Sign - Damaged Stop Street 4816 BEDFORD AVENUE BEDFORD AVENUE,MISSING_SIGNAGE
Traffic Signal Condition Controller  AMENDOLA PLAZA AMENDOLA PLAZA,MISSING_SIGNAGE
"Street Sign - Missing No Parking, Standing, Stopping Street 1305 DELMAR LOOP DELMAR LOOP",MISSING_SIGNAGE
Traffic Congestion/Gridlock Street/Sidewalk FRANCIS LEWIS BOULEVARD FRANCIS LEWIS BOULEVARD,OTHER
Street Light Condition Multiple Street Lights Out  HARLEM PIERS W HARLEM PIERS W,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 648 WEST 183 STREET WEST 183 STREET,UNSAFE_CROSSWALK
Street Light Condition Multiple Street Lights Out  BLEEKER PLGD BLEEKER PLGD,POOR_LIGHTING
Street Light Condition Lamppost Knocked Down  JEWEL AVE JEWEL AVE,POOR_LIGHTING
Street Light Condition Multiple Street Lights Out  THOMAS JEFFERSON PARK THOMAS JEFFERSON PARK,POOR_LIGHTING
Street Light Condition Multiple Street Lights Out  HARLEM ART PARK HARLEM ART PARK,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 26-20 HOYT AVENUE SOUTH HOYT AVENUE SOUTH,UNSAFE_CROSSWALK
Street Sign - Missing Other/Unknown Street MOTT STREET MOTT STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 51-64 65 PLACE 65 PLACE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 44 STREET 44 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 158-45 84 STREET 84 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  558 74 STREET 74 STREET,POOR_LIGHTING
"Street Sign - Missing No Parking, Standing, Stopping Street 175 ARDSLEY LOOP ARDSLEY LOOP",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk THOMPSON AVENUE THOMPSON AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  69-30 230 STREET 230 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  1545 EAST   12 STREET EAST   12 STREET,POOR_LIGHTING
Street Sign - Dangling Stop Street 103 STREET 103 STREET,MISSING_SIGNAGE
"Street Sign - Missing No Parking, Standing, Stopping Street 200 CADMAN PLAZA WEST CADMAN PLAZA WEST",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 111 CLAY STREET CLAY STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 4306 BROADWAY BROADWAY,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2322 AVENUE P AVENUE P,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk PIERCE AVENUE PIERCE AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2322 EAST 24 STREET EAST 24 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 60-64 CATALPA AVENUE CATALPA AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 7014 12 AVENUE 12 AVENUE,UNSAFE_CROSSWALK
Street Sign - Dangling St Name - Attached to Pole Street HAWTREE CREEK ROAD HAWTREE CREEK ROAD,MISSING_SIGNAGE
Traffic Chronic Speeding Street/Sidewalk PEARTREE AVENUE PEARTREE AVENUE,SPEEDING
Illegal Parking Blocked Crosswalk Street/Sidewalk 914 RHINELANDER AVENUE RHINELANDER AVENUE,UNSAFE_CROSSWALK
Street Sign - Missing Other/Unknown Street 825 4 AVENUE 4 AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 23-01 42 ROAD 42 ROAD,UNSAFE_CROSSWALK
Traffic Chronic Stoplight Violation Street/Sidewalk ASCH LOOP ASCH LOOP,MISSING_SIGNAGE
Traffic Chronic Speeding Street/Sidewalk CO-OP CITY BOULEVARD CO-OP CITY BOULEVARD,SPEEDING
Street Sign - Missing Other/Unknown Street 54 LITTLE WEST 12 STREET LITTLE WEST 12 STREET,MISSING_SIGNAGE
Street Sign - Missing Other/Unknown Street 1 AVENUE 1 AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk WILLIAMS AVENUE WILLIAMS AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 80 WEST 180 STREET WEST 180 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 75 SMITH STREET SMITH STREET,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk 135 STREET 135 STREET,OTHER
Illegal Parking Blocked Crosswalk Street/Sidewalk AVENUE T AVENUE T,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 114-17 101 AVENUE 101 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 10-32 117 STREET 117 STREET,UNSAFE_CROSSWALK
Traffic Drag Racing Street/Sidewalk 37 AVENUE 37 AVENUE,SPEEDING
Illegal Parking Blocked Crosswalk Street/Sidewalk 2363 MCDONALD AVENUE MCDONALD AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 290 QUENTIN ROAD QUENTIN ROAD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1160 BRYANT AVENUE BRYANT AVENUE,UNSAFE_CROSSWALK
Street Sign - Damaged Other/Unknown Street 558 WYONA STREET WYONA STREET,MISSING_SIGNAGE
Street Light Condition Fixture/Luminaire Hanging  2750 LAFAYETTE AVENUE LAFAYETTE AVENUE,POOR_LIGHTING
Street Sign - Damaged Bus Stop Street 3001 EMMONS AVENUE EMMONS AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk AUBURN PLACE AUBURN PLACE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  217 EAST   10 STREET EAST   10 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  2169 WEST   13 STREET WEST   13 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  2873 WILKINSON AVENUE WILKINSON AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 79-04 91 AVENUE 91 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 60 PLACE 60 PLACE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 10 AVENUE 10 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 85-02 60 DRIVE 60 DRIVE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 20-47 SHORE BOULEVARD SHORE BOULEVARD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 55 AVENUE 55 AVENUE,UNSAFE_CROSSWALK
Traffic Drag Racing Street/Sidewalk CRAIG AVENUE CRAIG AVENUE,SPEEDING
Street Light Condition Street Light Out  141-19 CHERRY AVENUE CHERRY AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 150 MARINE AVENUE MARINE AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 71-21 52 AVENUE 52 AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  CASSIDY PLACE CASSIDY PLACE,POOR_LIGHTING
Street Light Condition Street Light Out  EAST   13 STREET EAST   13 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  944 ALABAMA AVENUE ALABAMA AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  1795 TILLOTSON AVENUE TILLOTSON AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  273 16 STREET 16 STREET,POOR_LIGHTING
